customer_term,matched_product_code,matched_product_name,confidence_score,reasoning,match_type,timestamp,source_files
Osat Znfe haara 42-28-42,0487800,M-PRESS SINK T-HAARA 42 X 28,1.0,Customer's 'haara 42-28-42' (T-piece with 42mm run and 28mm branch) is an exact match for the offered 'T-HAARA 42 X 28' (T-piece 42 x 28).,exact,2025-09-10T00:03:34.682429,customer_example1.txt + offer_example1.txt
Osat Znfe 54x90+,0487718,M-PRESS SINK KÄYRÄ  90  S/S  54,1.0,Customer's '54x90+' (54mm 90-degree bend) is an exact match for the offered 'KÄYRÄ 90... 54' (Bend 90... 54).,exact,2025-09-10T00:03:34.682429,customer_example1.txt + offer_example1.txt
Osat Znfe 54 jatko,0487816,M-PRESS SINK MUHVI 54,1.0,Customer's 'jatko' (joint/coupling) is a functional equivalent to the offered 'MUHVI' (sleeve/coupling). Both are size 54 galvanized press fittings.,equivalent,2025-09-10T00:03:34.682429,customer_example1.txt + offer_example1.txt
"Osat Znfe 54x2"" uk",0487856,M-PRESS SINK LIITIN/MUHVI UK 54 X 2,1.0,"Customer's '54x2"" uk' (54mm x 2"" male thread) is an exact match for the offered 'LIITIN/MUHVI UK 54 X 2' (Fitting/Sleeve male thread 54 x 2).",exact,2025-09-10T00:03:34.682429,customer_example1.txt + offer_example1.txt
Osat Znfe haara 54-15-54,0487802,M-PRESS SINK T-HAARA 54 X 22,0.95,"Customer requested a T-piece with a 15mm branch. The offer is for a T-piece with a 22mm branch, but the note 'sup. 22-15 veloituksetta mukaan!' indicates a 22-15 reducer is included free of charge to make it fit the customer's need.",substitute,2025-09-10T00:03:34.682429,customer_example1.txt + offer_example1.txt
Osat Znfe haara 54-32-54,0487804,M-PRESS SINK T-HAARA 54 X 35,0.8,"Customer requested a T-piece with a 32mm branch. The offer is for a T-piece with a 35mm branch. This is a common substitution as 32mm is a less common size, but it is not a direct fit.",substitute,2025-09-10T00:03:34.682429,customer_example1.txt + offer_example1.txt
Sempra ulkoputket sadevesiputkee 160,2526012,TUPLA SV-PUTKI 160 X 6200,1.0,Customer's 'sadevesiputki' (rainwater pipe) size 160 directly matches the offered 'SV-PUTKI 160'.,exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket sadevesiputkee 110,2526011,TUPLA SV-PUTKI 110 X 6200,1.0,Customer's 'sadevesiputki' (rainwater pipe) size 110 directly matches the offered 'SV-PUTKI 110'.,exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket viemäriputkee 160,2212018,MUHVIPUTKI 160 X 6000 SN8,1.0,'Viemäriputki' (sewer pipe) for groundwork is typically a standard 'muhviputki' (socket pipe). The size 160 matches.,exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket salaojaputkee 110,2526017,TUPLA SALAOJAPUTKI 110 X 6000,1.0,Customer's 'salaojaputki' (drainage pipe) size 110 directly matches the offered 'SALAOJAPUTKI 110'.,exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket loiva 110 90°,2430146,KULMAYHDE 110 X 88.5 PYÖR,1.0,A 'loiva 90°' (gentle 90°) bend is the standard industry term for an 88.5° 'kulmayhde' (angle fitting). The size 110 matches.,equivalent,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket taipuisa mutkka 110,2526003,TAIPUISA MUHVIKULMA 110 0-90 SN8,1.0,Customer's 'taipuisa mutkka' (flexible bend) directly matches the offered 'TAIPUISA MUHVIKULMA'. The size 110 matches.,exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket Yhaara 110/110,2450048,HAARAYHDE 110/110 X 45,1.0,'Y-haara' is a common term for 'haarayhde' (branch fitting). The dimensions 110/110 match.,exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket Yhaara 160/110,2450054,HAARAYHDE 160/110 X 45,1.0,'Y-haara' is a common term for 'haarayhde' (branch fitting). The dimensions 160/110 match.,exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket suppaa 160/110+,2470120,SUPISTUSYHDE 160/110,1.0,'Suppaa' is a common colloquial term for 'supistusyhde' (reducer). The dimensions 160/110 match.,exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket putki 315,2526006,RUMPUPUTKI MUHVITON 315 X 6000,1.0,A generic request for a large 'putki 315' (pipe 315) in this context corresponds to a 'rumpuputki' (culvert pipe). The size 315 matches.,exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket kansi 315,2526000,KANSI/POHJA MUOVI 315,1.0,Customer's 'kansi' (lid/cover) size 315 directly matches the offered 'KANSI... 315'.,exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket pvk,2645066,PERUSVESIKAIVOPAKETTI PVK 600/315 LPV,1.0,"'pvk' is the standard abbreviation for 'Perusvesikaivo', which is offered as 'PERUSVESIKAIVOPAKETTI PVK'.",exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket jytk,2645068,TARK.KAIVOPAKETTI TK 400/315/160 MM,0.8,"'jytk' is likely a typo or non-standard abbreviation for 'Tarkastuskaivo' (inspection well), which is commonly abbreviated as 'TK'. The offered 'TARK.KAIVOPAKETTI TK' is a very plausible substitute.",substitute,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Sempra ulkoputket sadeveśipihakaiivo,2645059,SADEVESIKAIVOPAKETTI SVK 400/315,1.0,"'Sadevesipihakaivo' (rainwater yard well) is a more descriptive term for a 'Sadevesikaivo' (rainwater well), which is abbreviated as SVK.",exact,2025-09-10T00:05:49.270095,customer_example1.txt + offer_example1.txt
Vesijohto 63 mm,1818813,VESIJOHTO PE-100 50M  63X3.8 SDR 17 PN10,1.0,Direct match on product type 'Vesijohto' and dimension '63'.,exact,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Kaapelisuojaputki TEL-A 110 mm,9412103,KAAPELINSUOJAPUTKI TEL A PUN 110 SN16 6M,1.0,"Direct match on product type 'Kaapelisuojaputki', specification 'TEL A', and dimension '110'.",exact,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Jätevesiviemäri 110 mm,2410196,MUHVIPUTKI PP 110 X 6000,0.9,'Muhviputki' (socket pipe) is a standard product used for 'Jätevesiviemäri' (wastewater sewer). Dimension '110' matches.,equivalent,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Jätevesiviemäri 160 mm,2212018,MUHVIPUTKI 160 X 6000 SN8 PVC,0.9,'Muhviputki' (socket pipe) is a standard product used for 'Jätevesiviemäri' (wastewater sewer). Dimension '160' matches.,equivalent,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Vesijohto 40 mm,1818808,VESIJOHTO PE-80 100M  40X3.7 SDR 11 PN12.5,1.0,Direct match on product type 'Vesijohto' and dimension '40'.,exact,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Jätevesiviemäri 200 mm,2212022,MUHVIPUTKI 200 X 6000 SN8 PVC,0.9,'Muhviputki' (socket pipe) is a standard product used for 'Jätevesiviemäri' (wastewater sewer). Dimension '200' matches.,equivalent,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Muoviputkirumpu 315 mm,2526007,RUMPUPUTKI MUHVILLA 315 X 6200 SN4,1.0,'Rumpuputki' is a direct equivalent for 'Muoviputkirumpu' (culvert pipe). Dimension '315' matches.,exact,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Salaojaputki 110 mm,2526017,"TUPLA SALAOJAPUTKI 110 X 6000 HDPE, SN8",1.0,Direct match on product type 'Salaojaputki' and dimension '110'.,exact,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Vetoakestävä jatkoliitin 110 mm,1818896,"JATKOMUHVI 110 MM PE100 SDR11, ONEPIPE",0.95,'Jatkomuhvi' is a synonym for 'jatkoliitin' (jointing connector). The offered ONEPIPE system is tensile-resistant ('vetoakestävä'). Dimension matches.,equivalent,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Vetoakestävä jatkoliitin 160 mm,1818898,"JATKOMUHVI 160 MM PE100 SDR11, ONEPIPE",0.95,'Jatkomuhvi' is a synonym for 'jatkoliitin' (jointing connector). The offered ONEPIPE system is tensile-resistant ('vetoakestävä'). Dimension matches.,equivalent,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Talosulkuventtiili 63 mm + karanjatko,3833807,TALOSULKUVENTTIILI 63 POM PN16,0.8,Matches the main component 'Talosulkuventtiili 63'. The requested extension rod ('karanjatko') is offered as a separate line item (3888903).,approximate,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Talosulkuventtiili 40 mm + karanjatko,3833805,TALOSULKUVENTTIILI 40 POM PN16,0.8,Matches the main component 'Talosulkuventtiili 40'. The requested extension rod ('karanjatko') is offered as a separate line item (3888903).,approximate,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Hulevesiviemäri 160 mm,2212018,MUHVIPUTKI 160 X 6000 SN8 PVC,0.9,'Muhviputki' (socket pipe) is a standard product used for 'Hulevesiviemäri' (stormwater sewer). Dimension '160' matches.,equivalent,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Paineviemäri 63 mm,1818813,VESIJOHTO PE-100 50M  63X3.8 SDR 17 PN10,0.9,PE pressure pipe for water ('Vesijohto') is functionally identical and commonly used for pressure sewer ('Paineviemäri') applications. Dimensions and pressure class match.,equivalent,2025-09-10T00:33:31.722118,customer_example1.txt + offer_example1.txt
Puristusosat Sanha CU22 22 90 ss,1549705,M-PRESS KÄYRÄ PYÖR 90 S/S 22,1.0,"Matches product type (90-degree elbow), connection (s/s - female/female), and size (22). Onepipe is offered as an equivalent brand to the requested Sanha.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha CU22 22 90 su,1549716,M-PRESS KÄYRÄ PYÖR 90 S/U 22,1.0,"Matches product type (90-degree elbow), connection (s/u - female/male), and size (22). Onepipe is offered as an equivalent brand to the requested Sanha.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha CU22 22 45 ss,1549766,M-PRESS KÄYRÄ PYÖR 45 S/S 22,1.0,"Matches product type (45-degree elbow), connection (s/s - female/female), and size (22). Onepipe is offered as an equivalent brand to the requested Sanha.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha CU22 22 45 su,1549755,M-PRESS KÄYRÄ PYÖR 45 S/U 22,1.0,"Matches product type (45-degree elbow), connection (s/u - female/male), and size (22). Onepipe is offered as an equivalent brand to the requested Sanha.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha CU22 22 1/2 22,1549848,M-PRESS T-HAARA SK 22 X 1/2 X 22,1.0,"Customer's shorthand '22 1/2 22' for a press fitting corresponds to a T-piece with a 1/2"" female threaded (SK) branch, matching the offered product's description.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha CU22 22 3/4 uk,1549649,M-PRESS LIITIN/MUHVI UK 22 X 3/4,1.0,"Matches size (22), thread size (3/4""), and thread type (uk - ulkokierre/male thread). Onepipe is offered as an equivalent brand to the requested Sanha.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha CU22 22 muhvi,1549603,M-PRESS MUHVI  22,1.0,Direct match for product type (muhvi - socket/coupling) and size (22). Onepipe is offered as an equivalent brand to the requested Sanha.,equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha CU22 22 thaara,1549786,M-PRESS T-HAARA 22,1.0,Direct match for product type (thaara - T-piece) and size (22). Onepipe is offered as an equivalent brand to the requested Sanha.,equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha CU22 22mm kupariputki,1581020,"KUPARIPUTKI VEDETTY 3,025M 22 X 1,0",1.0,Exact match for 22mm copper pipe.,exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha ZN28 28 90 ss,0487715,M-PRESS SINK KÄYRÄ  90  S/S  28,1.0,"Matches material (ZN - sinkitty/galvanized), type (90-degree elbow), connection (s/s), and size (28). Onepipe is offered as an equivalent brand.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha ZN28 28 90 su,0487726,M-PRESS SINK KÄYRÄ  90  S/U  28,1.0,"Matches material (ZN - sinkitty/galvanized), type (90-degree elbow), connection (s/u), and size (28). Onepipe is offered as an equivalent brand.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha ZN28 28 45 ss,0487737,M-PRESS SINK KÄYRÄ  45  S/S  28,1.0,"Matches material (ZN - sinkitty/galvanized), type (45-degree elbow), connection (s/s), and size (28). Onepipe is offered as an equivalent brand.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha ZN28 28 45 su,0487704,M-PRESS SINK KÄYRÄ 45  S/U  28,1.0,"Matches material (ZN - sinkitty/galvanized), type (45-degree elbow), connection (s/u), and size (28). Onepipe is offered as an equivalent brand.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha ZN28 28 1/2 28,0487767,M-PRESS SINK T-HAARA SK 28 X 1/2 X 28,1.0,"Customer's shorthand '28 1/2 28' for a galvanized press fitting corresponds to a T-piece with a 1/2"" female threaded (SK) branch, matching the offered product.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
"Puristusosat Sanha ZN28 28 1"" uk",0487851,M-PRESS SINK LIITIN/MUHVI UK 28 X 1,1.0,"Matches material (ZN/SINK), size (28), thread size (1""), and thread type (uk - ulkokierre/male thread). Onepipe is offered as an equivalent brand.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha ZN28 28 muhvi,0487813,M-PRESS SINK MUHVI 28,1.0,"Direct match for material (ZN/SINK), product type (muhvi - socket/coupling), and size (28). Onepipe is offered as an equivalent brand.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha ZN28 28 thaara,0487756,M-PRESS SINK T-HAARA 28,1.0,"Direct match for material (ZN/SINK), product type (thaara - T-piece), and size (28). Onepipe is offered as an equivalent brand.",equivalent,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puristusosat Sanha ZN28 28mm teräsputki,0478182,"TERÄSPUTKI SINK PN16 6M 28X1,5",1.0,Exact match for 28mm galvanized (SINK) steel pipe (teräsputki).,exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puserrusliittimet 22 jatko,1551007,PUS.LIITIN MESS 22 X 22,1.0,"A 'jatko' (connector) in this context is a straight 22x22 compression fitting, which matches the offered product.",exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Puserrusliittimet 22 90,1551277,PUSERRUSKULMA MESS 22,1.0,"A '90' fitting is a 90-degree elbow, which is a 'Puserruskulma'. The size 22 matches.",exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
"Puserrusliittimet 22 1""uk",1551120,PUS.LIITIN SUORA MESS UK 22 X 1,1.0,"Perfect match on type (compression fitting), size (22), thread size (1""), and thread type (uk - ulkokierre/male thread).",exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
"Puserrusliittimet 28 1""uk",1551124,PUS.LIITIN SUORA MESS UK 28 X 1,1.0,"Perfect match on type (compression fitting), size (28), thread size (1""), and thread type (uk - ulkokierre/male thread).",exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
"Palloventtiilit 1""",3711012,"PALLOVENTTIILI EM SK/SK 1""",1.0,"Standard 1"" ball valves are typically female/female (SK/SK), matching the offered product.",exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
"Palloventtiilit 3/4""",3711010,"PALLOVENTTIILI EM SK/SK 3/4""",1.0,"Standard 3/4"" ball valves are typically female/female (SK/SK), matching the offered product.",exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Palloventtiilit 22mm,3712012,PALLOVENTTIILI EM PUS. 22,1.0,A ball valve specified by millimeter size (22mm) typically has compression fittings ('PUS.'). This is an exact match.,exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
Palloventtiilit 28mm,3712014,PALLOVENTTIILI EM PUS. 28,1.0,A ball valve specified by millimeter size (28mm) typically has compression fittings ('PUS.'). This is an exact match.,exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
"Minipalloventtiili 1/2"" s/u",3702024,"MINIPALLOVENTTIILI SK/UK 1/2""",1.0,"Exact match on type (minipalloventtiili), size (1/2""), and connection (s/u is equivalent to SK/UK - female/male).",exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
22mm lk syöttösekoitusventtiili,4013669,"SYÖTTÖSEKOITUSVENTTIILI 22CU, 10BAR",1.0,The customer's term '22mm lk syöttösekoitusventtiili' (22mm DHW mixing valve) is an exact match for the offered product.,exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
15mm täyttöventtiili,4013611,TÄYTTÖVENTTIILI DN 15 KAHVOILLA,1.0,A 15mm filling valve is equivalent to a DN 15 filling valve. This is an exact match.,exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
1/2 automaattinen ilmanpoistin,4162345,"AUTOM. ILMANPOISTIN 1/2""",1.0,"Exact match on product type (automatic air vent) and size (1/2"").",exact,2025-09-10T01:03:32.542132,customer_example1.txt + offer_example1.txt
LAIPPAKAULUS SDR17 ELGEF PLUS 110-DN100 PE100 SDR17 PN10,9000,AGRU PE100 RC KAULUS VIISTETTY PITKÄ SDR17 70062911017,0.95,"The offered product is a PE100 collar for 110mm pipe with SDR17, which matches the customer's request. AGRU is offered as an equivalent brand to the requested Elgef Plus.",equivalent,2025-11-08T12:51:32.302448,customer_example1.txt + offer_example1.txt
IRTOLAIPPA PEH-KAULUKSELLE DN100/110 PN10 PP/Teräs,9000,AGRU PP/TERÄS LAIPPA d110-DN100 PH PN10/16 DIN 14014011011,1.0,"The offered product is a PP/Steel loose flange for a d110/DN100 PE collar, which is an exact match for the customer's request.",exact,2025-11-08T12:51:32.302448,customer_example1.txt + offer_example1.txt
Sähköhitsausmuhvi Elgef Plus,1818896,JATKOMUHVI 110 MM PE100 SDR11 ONEPIPE,0.85,"The customer requested an electrofusion coupler ('Sähköhitsausmuhvi'). The size is inferred to be 110mm from the surrounding items. The offer provides a 110mm PE coupler ('Jatkomuhvi'). While not explicitly an electrofusion part, it's a likely equivalent. Brands differ (Elgef vs Onepipe).",equivalent,2025-11-08T12:51:32.302448,customer_example1.txt + offer_example1.txt
